0,-185.895263671875,-142.984893798828,0
0,-185.721405029297,-143.12060546875,0
0,-185.583847045898,-143.253295898438,0
0,-185.482177734375,-143.4072265625,0
0,-185.289672851563,-143.570220947266,0
0,-185.142333984375,-143.752166748047,0
0,-184.956619262695,-143.960235595703,0
0,-184.813919067383,-144.197036743164,0
0,-184.623641967773,-144.444839477539,0
0,-184.419372558594,-144.719284057617,0
0,-184.267929077148,-144.996047973633,0
0,-184.027984619141,-145.242050170898,0
0,-183.89958190918,-145.476669311523,0
0,-183.796188354492,-145.68424987793,0
0,-183.699493408203,-145.878997802734,0
0,-183.662353515625,-146.04931640625,0
0,-183.570220947266,-146.225463867188,0
0,-183.46826171875,-146.386581420898,0
0,-183.376480102539,-146.56803894043,0
0,-183.301483154297,-146.775268554688,0
0,-183.283065795898,-146.980361938477,0
0,-183.142639160156,-147.210220336914,0
0,-183.112503051758,-147.462173461914,0
0,-182.964706420898,-147.727920532227,0
0,-182.852890014648,-148.002548217773,0
0,-182.826034545898,-148.281021118164,0
0,-182.677062988281,-148.576324462891,0
0,-182.60009765625,-148.880218505859,0
0,-182.56037902832,-149.180541992188,0
0,-182.432830810547,-149.475997924805,0
0,-182.384674072266,-149.755065917969,0
0,-182.347885131836,-150.026718139648,0
0,-182.321670532227,-150.250747680664,0
0,-182.259216308594,-150.452972412109,0
0,-182.259353637695,-150.644958496094,0
0,-182.231628417969,-150.804534912109,0
0,-182.252792358398,-150.960494995117,0
0,-182.231155395508,-151.113189697266,0
0,-182.300415039063,-151.276397705078,0
0,-182.231048583984,-151.436935424805,0
0,-182.21110534668,-151.594436645508,0
0,-182.256057739258,-151.771102905273,0
0,-182.260284423828,-151.936172485352,0
0,-182.266052246094,-152.100692749023,0
0,-182.377029418945,-152.256378173828,0
0,-182.448455810547,-152.408157348633,0
0,-182.507507324219,-152.552764892578,0
0,-182.59716796875,-152.690856933594,0
0,-182.750732421875,-152.825942993164,0
0,-182.812072753906,-152.956420898438,0
0,-182.906097412109,-153.079483032227,0
0,-183.09684753418,-153.194854736328,0
0,-183.19026184082,-153.305206298828,0
0,-183.313613891602,-153.403060913086,0
0,-183.485717773438,-153.484436035156,0
0,-183.603179931641,-153.566925048828,0
0,-183.835525512695,-153.6474609375,0
0,-183.982498168945,-153.718673706055,0
0,-184.141021728516,-153.783920288086,0
0,-184.341506958008,-153.843154907227,0
0,-184.459228515625,-153.899978637695,0
0,-184.678680419922,-153.945724487305,0
0,-184.96745300293,-153.991592407227,0
0,-185.141830444336,-154.044219970703,0
0,-185.40544128418,-154.093078613281,0
0,-185.710556030273,-154.13069152832,0
0,-185.900283813477,-154.17756652832,0
0,-186.250991821289,-154.209823608398,0
0,-186.490386962891,-154.243118286133,0
0,-186.773544311523,-154.265151977539,0
0,-187.061996459961,-154.299926757813,0
0,-187.291763305664,-154.332321166992,0
0,-187.567199707031,-154.35026550293,0
0,-187.804046630859,-154.364471435547,0
0,-188.037216186523,-154.393630981445,0
0,-188.288101196289,-154.414764404297,0
0,-188.5400390625,-154.450714111328,0
0,-188.765182495117,-154.465621948242,0
0,-188.981994628906,-154.494735717773,0
0,-189.207489013672,-154.522689819336,0
0,-189.411392211914,-154.544326782227,0
0,-189.688537597656,-154.568725585938,0
0,-189.948974609375,-154.605346679688,0
0,-190.240325927734,-154.655151367188,0
0,-190.521881103516,-154.69563293457,0
0,-190.898864746094,-154.742446899414,0
0,-191.162307739258,-154.784439086914,0
0,-191.374588012695,-154.816879272461,0
0,-191.65690612793,-154.858367919922,0
0,-191.922500610352,-154.892517089844,0
0,-192.110061645508,-154.929397583008,0
0,-192.357360839844,-154.974334716797,0
0,-192.507339477539,-155.021331787109,0
0,-192.708023071289,-155.083602905273,0
0,-192.912948608398,-155.14567565918,0
0,-193.102340698242,-155.193344116211,0
0,-193.334716796875,-155.255508422852,0
0,-193.508071899414,-155.301513671875,0
0,-193.692855834961,-155.355010986328,0
0,-193.858932495117,-155.40788269043,0
0,-193.970642089844,-155.453887939453,0
0,-194.15641784668,-155.490280151367,0
0,-194.215881347656,-155.525283813477,0
0,-194.343780517578,-155.540298461914,0
0,-194.383575439453,-155.557510375977,0
0,-194.441070556641,-155.58073425293,0
0,-194.49739074707,-155.582809448242,0
0,-194.535415649414,-155.587310791016,0
0,-194.485900878906,-155.590560913086,0
0,-194.486846923828,-155.585144042969,0
0,-194.463760375977,-155.593887329102,0
0,-194.485763549805,-155.589157104492,0
0,-194.485961914063,-155.597915649414,0
0,-194.434326171875,-155.610748291016,0
0,-194.410400390625,-155.616943359375,0
0,-194.372329711914,-155.626983642578,0
0,-194.356842041016,-155.625152587891,0
0,-194.366760253906,-155.625885009766,0
0,-194.351913452148,-155.633651733398,0
0,-194.370895385742,-155.631958007813,0
0,-194.33332824707,-155.634719848633,0
0,-194.353134155273,-155.641647338867,0
0,-194.260238647461,-155.639389038086,0
0,-194.28923034668,-155.643997192383,0
0,-194.253356933594,-155.645812988281,0
0,-194.258773803711,-155.639038085938,0
0,-194.248336791992,-155.652267456055,0
0,-194.297271728516,-155.655242919922,0
0,-194.239349365234,-155.663070678711,0
0,-194.167739868164,-155.675201416016,0
0,-194.140960693359,-155.703628540039,0
0,-194.079559326172,-155.723846435547,0
0,-194.132431030273,-155.736938476563,0
0,-194.060516357422,-155.760543823242,0
0,-193.98747253418,-155.784866333008,0
0,-193.983764648438,-155.799774169922,0
0,-193.871505737305,-155.793243408203,0
0,-193.639694213867,-155.788101196289,0
0,-193.448867797852,-155.769470214844,0
0,-193.207489013672,-155.753204345703,0
0,-193.021240234375,-155.729446411133,0
0,-192.844009399414,-155.71809387207,0
0,-192.704833984375,-155.697402954102,0
0,-192.427886962891,-155.680847167969,0
0,-192.238540649414,-155.672744750977,0
0,-192.072570800781,-155.650939941406,0
0,-191.808288574219,-155.629028320313,0
0,-191.641006469727,-155.616149902344,0
0,-191.399459838867,-155.590866088867,0
0,-191.219680786133,-155.564926147461,0
0,-191.064895629883,-155.536987304688,0
0,-190.904281616211,-155.508880615234,0
0,-190.7666015625,-155.488540649414,0
0,-190.594497680664,-155.473495483398,0
0,-190.412231445313,-155.443801879883,0
0,-190.234313964844,-155.412475585938,0
0,-190.107788085938,-155.396957397461,0
0,-189.993362426758,-155.365478515625,0
0,-189.845764160156,-155.346923828125,0
0,-189.737854003906,-155.319564819336,0
0,-189.462631225586,-155.285797119141,0
0,-189.337112426758,-155.251876831055,0
0,-189.209136962891,-155.234725952148,0
0,-188.982925415039,-155.198394775391,0
0,-188.689208984375,-155.17121887207,0
0,-188.576812744141,-155.150680541992,0
0,-188.403945922852,-155.121200561523,0
0,-188.25749206543,-155.103164672852,0
