0,-212.913436889648,-141.519104003906,0
0,-212.907852172852,-141.511871337891,0
0,-212.882064819336,-141.514312744141,0
0,-212.889709472656,-141.519653320313,0
0,-212.937530517578,-141.51513671875,0
0,-212.881011962891,-141.511383056641,0
0,-212.961166381836,-141.508193969727,0
0,-212.925415039063,-141.510604858398,0
0,-212.895858764648,-141.51594543457,0
0,-212.934524536133,-141.516479492188,0
0,-212.889892578125,-141.518112182617,0
0,-212.892654418945,-141.523590087891,0
0,-212.897689819336,-141.527069091797,0
0,-212.905776977539,-141.521286010742,0
0,-212.886856079102,-141.518356323242,0
0,-212.873306274414,-141.523132324219,0
0,-212.901092529297,-141.521682739258,0
0,-212.904983520508,-141.518997192383,0
0,-212.905853271484,-141.508834838867,0
0,-212.919494628906,-141.517288208008,0
0,-212.919494628906,-141.517288208008,0
0,-212.936584472656,-141.51887512207,0
0,-212.876342773438,-141.515762329102,0
0,-212.937698364258,-141.517440795898,0
0,-212.931350708008,-141.520721435547,0
0,-212.931350708008,-141.520721435547,0
0,-212.942825317383,-141.514785766602,0
0,-212.914886474609,-141.518005371094,0
0,-212.892517089844,-141.524597167969,0
0,-212.87239074707,-141.527389526367,0
0,-212.906509399414,-141.52099609375,0
0,-212.852432250977,-141.532730102539,0
0,-212.852432250977,-141.532730102539,0
0,-212.88134765625,-141.536148071289,0
0,-212.911178588867,-141.538314819336,0
0,-212.893157958984,-141.544967651367,0
0,-212.936630249023,-141.543701171875,0
0,-212.922592163086,-141.555221557617,0
0,-212.861877441406,-141.554504394531,0
0,-212.923797607422,-141.564651489258,0
0,-212.862365722656,-141.573089599609,0
0,-212.849700927734,-141.571823120117,0
0,-212.889877319336,-141.579879760742,0
0,-212.885482788086,-141.582214355469,0
0,-212.868515014648,-141.588439941406,0
0,-212.883605957031,-141.592239379883,0
0,-212.883605957031,-141.592239379883,0
0,-212.83708190918,-141.60188293457,0
0,-212.863082885742,-141.601318359375,0
0,-212.845596313477,-141.610092163086,0
0,-212.910873413086,-141.604232788086,0
0,-212.910873413086,-141.604232788086,0
0,-212.854843139648,-141.640609741211,0
0,-212.854843139648,-141.640609741211,0
0,-212.8349609375,-141.801406860352,0
0,-212.801162719727,-141.871109008789,0
0,-212.801162719727,-141.871109008789,0
0,-212.838577270508,-142.041091918945,0
0,-212.838577270508,-142.041091918945,0
0,-212.82470703125,-142.142639160156,0
0,-212.815277099609,-142.20051574707,0
0,-212.796020507813,-142.279403686523,0
0,-212.837265014648,-142.361129760742,0
0,-212.81364440918,-142.45915222168,0
0,-212.816314697266,-142.553131103516,0
0,-212.816314697266,-142.553131103516,0
0,-212.717025756836,-142.743011474609,0
0,-212.753540039063,-142.842697143555,0
