0,-177.806625366211,-147.688064575195,0
0,-177.752502441406,-147.798400878906,0
0,-177.706390380859,-147.908279418945,0
0,-177.668121337891,-148.008102416992,0
0,-177.622253417969,-148.090469360352,0
0,-177.594436645508,-148.155914306641,0
0,-177.392120361328,-148.237411499023,0
0,-177.463272094727,-148.310562133789,0
0,-177.466552734375,-148.404922485352,0
0,-177.300201416016,-148.496658325195,0
0,-177.259643554688,-148.613586425781,0
0,-177.180023193359,-148.740463256836,0
0,-177.104370117188,-148.86994934082,0
0,-177.042510986328,-149.005401611328,0
0,-177.012817382813,-149.135208129883,0
0,-176.955230712891,-149.259002685547,0
0,-176.864959716797,-149.39794921875,0
0,-176.754837036133,-149.536178588867,0
0,-176.673828125,-149.668197631836,0
0,-176.623748779297,-149.820999145508,0
0,-176.593887329102,-149.952835083008,0
0,-176.492950439453,-150.082122802734,0
0,-176.402603149414,-150.201721191406,0
0,-176.330459594727,-150.322265625,0
0,-176.233764648438,-150.428680419922,0
0,-176.24462890625,-150.512084960938,0
0,-176.21662902832,-150.614959716797,0
0,-176.143798828125,-150.710327148438,0
0,-176.137084960938,-150.788864135742,0
0,-176.068923950195,-150.875610351563,0
0,-176.093231201172,-150.955215454102,0
0,-176.066452026367,-151.041061401367,0
0,-176.050018310547,-151.152130126953,0
0,-176.003753662109,-151.247940063477,0
0,-175.95393371582,-151.362319946289,0
0,-175.976409912109,-151.45671081543,0
0,-175.928619384766,-151.562728881836,0
0,-175.907928466797,-151.672149658203,0
0,-175.872039794922,-151.759536743164,0
0,-175.883605957031,-151.859405517578,0
0,-175.879180908203,-151.95295715332,0
0,-175.91520690918,-152.048858642578,0
0,-175.804733276367,-152.149200439453,0
0,-175.864761352539,-152.260223388672,0
0,-175.814498901367,-152.370651245117,0
0,-175.851913452148,-152.494338989258,0
0,-175.853790283203,-152.600280761719,0
0,-175.872436523438,-152.707412719727,0
0,-175.800689697266,-152.826995849609,0
0,-175.822143554688,-152.931625366211,0
0,-175.843353271484,-153.041351318359,0
0,-175.828948974609,-153.15608215332,0
0,-175.873306274414,-153.264205932617,0
0,-175.857955932617,-153.380142211914,0
0,-175.886947631836,-153.497711181641,0
0,-175.909744262695,-153.607269287109,0
0,-175.902618408203,-153.720916748047,0
0,-175.90495300293,-153.81982421875,0
0,-175.973785400391,-153.922348022461,0
0,-176.038803100586,-154.016265869141,0
0,-176.073379516602,-154.102340698242,0
0,-176.127975463867,-154.185699462891,0
0,-176.18473815918,-154.26628112793,0
0,-176.250396728516,-154.357177734375,0
0,-176.211975097656,-154.432876586914,0
0,-176.388244628906,-154.517105102539,0
0,-176.383636474609,-154.581512451172,0
0,-176.441345214844,-154.667221069336,0
0,-176.464828491211,-154.739456176758,0
