358.88,13.35,233.34,358.3,318.97,89.24,0.067
358.88,13.36,233.36,358.3,318.97,89.24,0.068
358.88,13.37,233.37,358.3,318.96,89.25,0.069
358.88,13.39,233.39,358.3,318.96,89.25,0.07
358.88,13.4,233.41,358.3,318.95,89.25,0.071
358.88,13.41,233.42,358.3,318.95,89.25,0.072
358.88,13.42,233.44,358.3,318.94,89.25,0.073
358.88,13.43,233.45,358.3,318.94,89.25,0.074
358.88,13.44,233.47,358.3,318.93,89.25,0.075
358.88,13.45,233.49,358.3,318.93,89.25,0.076
358.88,13.46,233.5,358.3,318.92,89.25,0.077
358.88,13.48,233.52,358.3,318.92,89.25,0.078
358.89,13.49,233.54,358.3,318.91,89.25,0.079
358.89,13.5,233.55,358.3,318.91,89.25,0.08
358.89,13.51,233.57,358.3,318.9,89.25,0.081
358.89,13.52,233.59,358.3,318.9,89.25,0.082
358.89,13.53,233.6,358.3,318.89,89.25,0.083
358.89,13.54,233.62,358.3,318.89,89.25,0.084
358.89,13.55,233.64,358.3,318.88,89.25,0.085
358.89,13.57,233.65,358.3,318.88,89.25,0.086
358.89,13.58,233.67,358.3,318.87,89.25,0.087
358.89,13.59,233.68,358.3,318.87,89.25,0.088
358.89,13.6,233.7,358.3,318.86,89.25,0.089
358.89,13.61,233.72,358.3,318.85,89.25,0.09
358.89,13.62,233.73,358.3,318.85,89.25,0.091
358.89,13.63,233.75,358.3,318.84,89.25,0.092
358.89,13.64,233.77,358.3,318.84,89.25,0.093
358.89,13.66,233.78,358.3,318.83,89.25,0.094
358.89,13.67,233.8,358.3,318.83,89.25,0.095
358.9,13.68,233.82,358.3,318.82,89.25,0.096
358.9,13.69,233.83,358.3,318.82,89.25,0.097
358.9,13.7,233.85,358.3,318.81,89.26,0.098
358.9,13.71,233.87,358.3,318.81,89.26,0.099
358.9,13.72,233.88,358.3,318.8,89.26,0.1
358.9,13.73,233.9,358.3,318.8,89.26,0.101
358.9,13.75,233.92,358.3,318.79,89.26,0.102
358.9,13.76,233.93,358.3,318.79,89.26,0.103
358.9,13.77,233.95,358.3,318.78,89.26,0.104
358.9,13.78,233.96,358.3,318.78,89.26,0.105
358.9,13.79,233.98,358.31,318.77,89.26,0.106
358.9,13.8,234,358.31,318.77,89.26,0.107
358.9,13.81,234.01,358.31,318.76,89.26,0.108
358.9,13.82,234.03,358.31,318.76,89.26,0.109
358.9,13.84,234.05,358.31,318.75,89.26,0.11
358.9,13.85,234.06,358.31,318.75,89.26,0.111
358.9,13.86,234.08,358.31,318.74,89.26,0.112
358.91,13.87,234.1,358.31,318.73,89.26,0.113
358.91,13.88,234.11,358.31,318.73,89.26,0.114
358.91,13.89,234.13,358.31,318.72,89.26,0.115
358.91,13.9,234.15,358.31,318.72,89.26,0.116
358.91,13.91,234.16,358.31,318.71,89.26,0.117
358.91,13.92,234.18,358.31,318.71,89.26,0.118
358.91,13.94,234.2,358.31,318.7,89.26,0.119
358.91,13.95,234.21,358.31,318.7,89.26,0.12
358.91,13.96,234.23,358.31,318.69,89.26,0.121
358.91,13.97,234.25,358.31,318.69,89.26,0.122
358.91,13.98,234.26,358.31,318.68,89.26,0.123
358.91,13.99,234.28,358.31,318.68,89.26,0.124
358.91,14,234.29,358.31,318.67,89.26,0.125
358.91,14.01,234.31,358.31,318.67,89.26,0.126
358.91,14.03,234.33,358.31,318.66,89.26,0.127
358.91,14.04,234.34,358.31,318.66,89.26,0.128
358.91,14.05,234.36,358.31,318.65,89.27,0.129
358.92,14.06,234.38,358.31,318.65,89.27,0.13
358.92,14.07,234.39,358.31,318.64,89.27,0.131
358.92,14.08,234.41,358.31,318.63,89.27,0.132
358.92,14.09,234.43,358.31,318.63,89.27,0.133
358.92,14.1,234.44,358.31,318.62,89.27,0.134
358.92,14.12,234.46,358.31,318.62,89.27,0.135
358.92,14.13,234.48,358.31,318.61,89.27,0.136
358.92,14.14,234.49,358.31,318.61,89.27,0.137
358.92,14.15,234.51,358.31,318.6,89.27,0.138
358.92,14.16,234.53,358.31,318.6,89.27,0.139
358.92,14.17,234.54,358.31,318.59,89.27,0.14
358.92,14.18,234.56,358.31,318.59,89.27,0.141
358.92,14.19,234.58,358.31,318.58,89.27,0.142
358.92,14.2,234.59,358.31,318.58,89.27,0.143
358.92,14.22,234.61,358.31,318.57,89.27,0.144
358.92,14.23,234.63,358.31,318.57,89.27,0.145
358.92,14.24,234.64,358.31,318.56,89.27,0.146
358.93,14.25,234.66,358.31,318.55,89.27,0.147
358.93,14.26,234.68,358.31,318.55,89.27,0.148
358.93,14.27,234.69,358.31,318.54,89.27,0.149
358.93,14.28,234.71,358.31,318.54,89.27,0.15
358.93,14.29,234.73,358.31,318.53,89.27,0.151
358.93,14.31,234.74,358.31,318.53,89.27,0.152
358.93,14.32,234.76,358.31,318.52,89.27,0.153
358.93,14.33,234.77,358.31,318.52,89.27,0.154
358.93,14.34,234.79,358.31,318.51,89.27,0.155
358.93,14.35,234.81,358.31,318.51,89.27,0.156
358.93,14.36,234.82,358.31,318.5,89.27,0.157
358.93,14.37,234.84,358.31,318.5,89.27,0.158
358.93,14.38,234.86,358.31,318.49,89.27,0.159
358.93,14.39,234.87,358.31,318.48,89.27,0.16
358.93,14.41,234.89,358.31,318.48,89.27,0.161
358.93,14.42,234.91,358.31,318.47,89.28,0.162
358.93,14.43,234.92,358.31,318.47,89.28,0.163
358.93,14.44,234.94,358.31,318.46,89.28,0.164
358.94,14.45,234.96,358.31,318.46,89.28,0.165
358.94,14.46,234.97,358.31,318.45,89.28,0.166
358.94,14.47,234.99,358.31,318.45,89.28,0.167
358.94,14.48,235.01,358.32,318.44,89.28,0.168
358.94,14.49,235.02,358.32,318.44,89.28,0.169
358.94,14.51,235.04,358.32,318.43,89.28,0.17
358.94,14.52,235.06,358.32,318.42,89.28,0.171
358.94,14.53,235.07,358.32,318.42,89.28,0.172
358.94,14.54,235.09,358.32,318.41,89.28,0.173
358.94,14.55,235.11,358.32,318.41,89.28,0.174
358.94,14.56,235.12,358.32,318.4,89.28,0.175
358.94,14.57,235.14,358.32,318.4,89.28,0.176
358.94,14.58,235.16,358.32,318.39,89.28,0.177
358.94,14.6,235.17,358.32,318.39,89.28,0.178
358.94,14.61,235.19,358.32,318.38,89.28,0.179
358.94,14.62,235.21,358.32,318.38,89.28,0.18
358.94,14.63,235.22,358.32,318.37,89.28,0.181
358.95,14.64,235.24,358.32,318.36,89.28,0.182
358.95,14.65,235.26,358.32,318.36,89.28,0.183
358.95,14.66,235.27,358.32,318.35,89.28,0.184
358.95,14.67,235.29,358.32,318.35,89.28,0.185
358.95,14.68,235.31,358.32,318.34,89.28,0.186
358.95,14.7,235.32,358.32,318.34,89.28,0.187
358.95,14.71,235.34,358.32,318.33,89.28,0.188
358.95,14.72,235.36,358.32,318.33,89.28,0.189
358.95,14.73,235.37,358.32,318.32,89.28,0.19
358.95,14.74,235.39,358.32,318.32,89.28,0.191
358.95,14.75,235.41,358.32,318.31,89.28,0.192
358.95,14.76,235.42,358.32,318.3,89.28,0.193
358.95,14.77,235.44,358.32,318.3,89.28,0.194
358.95,14.78,235.46,358.32,318.29,89.29,0.195
358.95,14.8,235.47,358.32,318.29,89.29,0.196
358.95,14.81,235.49,358.32,318.28,89.29,0.197
358.95,14.82,235.51,358.32,318.28,89.29,0.198
358.95,14.83,235.52,358.32,318.27,89.29,0.199
358.96,14.84,235.54,358.32,318.27,89.29,0.2
358.96,14.85,235.56,358.32,318.26,89.29,0.201
358.96,14.86,235.57,358.32,318.25,89.29,0.202
358.96,14.87,235.59,358.32,318.25,89.29,0.203
358.96,14.88,235.61,358.32,318.24,89.29,0.204
358.96,14.9,235.62,358.32,318.24,89.29,0.205
358.96,14.91,235.64,358.32,318.23,89.29,0.206
358.96,14.92,235.66,358.32,318.23,89.29,0.207
358.96,14.93,235.67,358.32,318.22,89.29,0.208
358.96,14.94,235.69,358.32,318.22,89.29,0.209
358.96,14.95,235.71,358.32,318.21,89.29,0.21
358.96,14.96,235.72,358.32,318.2,89.29,0.211
358.96,14.97,235.74,358.32,318.2,89.29,0.212
358.96,14.98,235.76,358.32,318.19,89.29,0.213
358.96,15,235.77,358.32,318.19,89.29,0.214
358.96,15.01,235.79,358.32,318.18,89.29,0.215
358.96,15.02,235.81,358.32,318.18,89.29,0.216
358.96,15.03,235.82,358.32,318.17,89.29,0.217
358.97,15.04,235.84,358.32,318.17,89.29,0.218
358.97,15.05,235.86,358.32,318.16,89.29,0.219
358.97,15.06,235.87,358.32,318.15,89.29,0.22
358.97,15.07,235.89,358.32,318.15,89.29,0.221
358.97,15.08,235.91,358.32,318.14,89.29,0.222
358.97,15.1,235.92,358.32,318.14,89.29,0.223
358.97,15.11,235.94,358.32,318.13,89.29,0.224
358.97,15.12,235.96,358.32,318.13,89.29,0.225
358.97,15.13,235.97,358.32,318.12,89.29,0.226
358.97,15.14,235.99,358.32,318.12,89.29,0.227
358.97,15.15,236.01,358.32,318.11,89.29,0.228
358.97,15.16,236.02,358.32,318.1,89.29,0.229
358.97,15.17,236.04,358.33,318.1,89.3,0.23
358.97,15.18,236.06,358.33,318.09,89.3,0.231
358.97,15.2,236.08,358.33,318.09,89.3,0.232
358.97,15.21,236.09,358.33,318.08,89.3,0.233
358.97,15.22,236.11,358.33,318.08,89.3,0.234
358.97,15.23,236.13,358.33,318.07,89.3,0.235
358.98,15.24,236.14,358.33,318.07,89.3,0.236
358.98,15.25,236.16,358.33,318.06,89.3,0.237
358.98,15.26,236.18,358.33,318.05,89.3,0.238
358.98,15.27,236.19,358.33,318.05,89.3,0.239
358.98,15.28,236.21,358.33,318.04,89.3,0.24
358.98,15.29,236.23,358.33,318.04,89.3,0.241
358.98,15.31,236.24,358.33,318.03,89.3,0.242
358.98,15.32,236.26,358.33,318.03,89.3,0.243
358.98,15.33,236.28,358.33,318.02,89.3,0.244
358.98,15.34,236.29,358.33,318.01,89.3,0.245
358.98,15.35,236.31,358.33,318.01,89.3,0.246
358.98,15.36,236.33,358.33,318,89.3,0.247
358.98,15.37,236.34,358.33,318,89.3,0.248
358.98,15.38,236.36,358.33,317.99,89.3,0.249
358.98,15.39,236.38,358.33,317.99,89.3,0.25
358.98,15.41,236.39,358.33,317.98,89.3,0.251
358.98,15.42,236.41,358.33,317.97,89.3,0.252
358.98,15.43,236.43,358.33,317.97,89.3,0.253
358.99,15.44,236.44,358.33,317.96,89.3,0.254
358.99,15.45,236.46,358.33,317.96,89.3,0.255
358.99,15.46,236.48,358.33,317.95,89.3,0.256
358.99,15.47,236.49,358.33,317.95,89.3,0.257
358.99,15.48,236.51,358.33,317.94,89.3,0.258
358.99,15.49,236.53,358.33,317.93,89.3,0.259
358.99,15.51,236.54,358.33,317.93,89.3,0.26
358.99,15.52,236.56,358.33,317.92,89.3,0.261
358.99,15.53,236.58,358.33,317.92,89.3,0.262
358.99,15.54,236.6,358.33,317.91,89.3,0.263
358.99,15.55,236.61,358.33,317.91,89.3,0.264
358.99,15.56,236.63,358.33,317.9,89.3,0.265
358.99,15.57,236.65,358.33,317.89,89.3,0.266
358.99,15.58,236.66,358.33,317.89,89.31,0.267
358.99,15.59,236.68,358.33,317.88,89.31,0.268
358.99,15.6,236.7,358.33,317.88,89.31,0.269
358.99,15.62,236.71,358.33,317.87,89.31,0.27
358.99,15.63,236.73,358.33,317.87,89.31,0.271
358.99,15.64,236.75,358.33,317.86,89.31,0.272
359,15.65,236.76,358.33,317.85,89.31,0.273
359,15.66,236.78,358.33,317.85,89.31,0.274
359,15.67,236.8,358.33,317.84,89.31,0.275
359,15.68,236.81,358.33,317.84,89.31,0.276
359,15.69,236.83,358.33,317.83,89.31,0.277
359,15.7,236.85,358.33,317.83,89.31,0.278
359,15.72,236.86,358.33,317.82,89.31,0.279
359,15.73,236.88,358.33,317.81,89.31,0.28
359,15.74,236.9,358.33,317.81,89.31,0.281
359,15.75,236.92,358.33,317.8,89.31,0.282
359,15.76,236.93,358.33,317.8,89.31,0.283
359,15.77,236.95,358.33,317.79,89.31,0.284
359,15.78,236.97,358.33,317.79,89.31,0.285
359,15.79,236.98,358.33,317.78,89.31,0.286
359,15.8,237,358.33,317.77,89.31,0.287
359,15.81,237.02,358.33,317.77,89.31,0.288
359,15.83,237.03,358.33,317.76,89.31,0.289
359,15.84,237.05,358.34,317.76,89.31,0.29
359,15.85,237.07,358.34,317.75,89.31,0.291
359.01,15.86,237.08,358.34,317.74,89.31,0.292
359.01,15.87,237.1,358.34,317.74,89.31,0.293
359.01,15.88,237.12,358.34,317.73,89.31,0.294
359.01,15.89,237.13,358.34,317.73,89.31,0.295
359.01,15.9,237.15,358.34,317.72,89.31,0.296
359.01,15.91,237.17,358.34,317.72,89.31,0.297
359.01,15.93,237.19,358.34,317.71,89.31,0.298
359.01,15.94,237.2,358.34,317.7,89.31,0.299
359.01,15.95,237.22,358.34,317.7,89.31,0.3
359.01,15.96,237.24,358.34,317.69,89.31,0.301
359.01,15.97,237.25,358.34,317.69,89.31,0.302
359.01,15.98,237.27,358.34,317.68,89.31,0.303
359.01,15.99,237.29,358.34,317.67,89.31,0.304
359.01,16,237.3,358.34,317.67,89.31,0.305
359.01,16.01,237.32,358.34,317.66,89.32,0.306
359.01,16.02,237.34,358.34,317.66,89.32,0.307
359.01,16.04,237.35,358.34,317.65,89.32,0.308
359.01,16.05,237.37,358.34,317.65,89.32,0.309
359.01,16.06,237.39,358.34,317.64,89.32,0.31
359.02,16.07,237.4,358.34,317.63,89.32,0.311
359.02,16.08,237.42,358.34,317.63,89.32,0.312
359.02,16.09,237.44,358.34,317.62,89.32,0.313
359.02,16.1,237.46,358.34,317.62,89.32,0.314
359.02,16.11,237.47,358.34,317.61,89.32,0.315
359.02,16.12,237.49,358.34,317.6,89.32,0.316
359.02,16.13,237.51,358.34,317.6,89.32,0.317
359.02,16.15,237.52,358.34,317.59,89.32,0.318
359.02,16.16,237.54,358.34,317.59,89.32,0.319
359.02,16.17,237.56,358.34,317.58,89.32,0.32
359.02,16.18,237.57,358.34,317.58,89.32,0.321
359.02,16.19,237.59,358.34,317.57,89.32,0.322
359.02,16.2,237.61,358.34,317.56,89.32,0.323
359.02,16.21,237.62,358.34,317.56,89.32,0.324
359.02,16.22,237.64,358.34,317.55,89.32,0.325
359.02,16.23,237.66,358.34,317.55,89.32,0.326
359.02,16.24,237.68,358.34,317.54,89.32,0.327
359.02,16.26,237.69,358.34,317.53,89.32,0.328
359.02,16.27,237.71,358.34,317.53,89.32,0.329
359.03,16.28,237.73,358.34,317.52,89.32,0.33
359.03,16.29,237.74,358.34,317.52,89.32,0.331
359.03,16.3,237.76,358.34,317.51,89.32,0.332
359.03,16.31,237.78,358.34,317.5,89.32,0.333
359.03,16.32,237.79,358.34,317.5,89.32,0.334
359.03,16.33,237.81,358.34,317.49,89.32,0.335
359.03,16.34,237.83,358.34,317.49,89.32,0.336
359.03,16.35,237.85,358.34,317.48,89.32,0.337
359.03,16.37,237.86,358.34,317.47,89.32,0.338
359.03,16.38,237.88,358.34,317.47,89.32,0.339
359.03,16.39,237.9,358.34,317.46,89.32,0.34
359.03,16.4,237.91,358.34,317.46,89.32,0.341
359.03,16.41,237.93,358.34,317.45,89.32,0.342
359.03,16.42,237.95,358.34,317.45,89.32,0.343
359.03,16.43,237.96,358.34,317.44,89.32,0.344
359.03,16.44,237.98,358.34,317.43,89.32,0.345
359.03,16.45,238,358.34,317.43,89.33,0.346
359.03,16.46,238.02,358.34,317.42,89.33,0.347
359.03,16.48,238.03,358.34,317.42,89.33,0.348
359.04,16.49,238.05,358.35,317.41,89.33,0.349
359.04,16.5,238.07,358.35,317.4,89.33,0.35
359.04,16.51,238.08,358.35,317.4,89.33,0.351
359.04,16.52,238.1,358.35,317.39,89.33,0.352
359.04,16.53,238.12,358.35,317.39,89.33,0.353
359.04,16.54,238.13,358.35,317.38,89.33,0.354
359.04,16.55,238.15,358.35,317.37,89.33,0.355
359.04,16.56,238.17,358.35,317.37,89.33,0.356
359.04,16.57,238.19,358.35,317.36,89.33,0.357
359.04,16.59,238.2,358.35,317.36,89.33,0.358
359.04,16.6,238.22,358.35,317.35,89.33,0.359
359.04,16.61,238.24,358.35,317.34,89.33,0.36
359.04,16.62,238.25,358.35,317.34,89.33,0.361
359.04,16.63,238.27,358.35,317.33,89.33,0.362
359.04,16.64,238.29,358.35,317.33,89.33,0.363
359.04,16.65,238.3,358.35,317.32,89.33,0.364
359.04,16.66,238.32,358.35,317.31,89.33,0.365
359.04,16.67,238.34,358.35,317.31,89.33,0.366
359.04,16.68,238.36,358.35,317.3,89.33,0.367
359.05,16.7,238.37,358.35,317.3,89.33,0.368
359.05,16.71,238.39,358.35,317.29,89.33,0.369
359.05,16.72,238.41,358.35,317.28,89.33,0.37
359.05,16.73,238.42,358.35,317.28,89.33,0.371
359.05,16.74,238.44,358.35,317.27,89.33,0.372
359.05,16.75,238.46,358.35,317.27,89.33,0.373
359.05,16.76,238.47,358.35,317.26,89.33,0.374
359.05,16.77,238.49,358.35,317.25,89.33,0.375
359.05,16.78,238.51,358.35,317.25,89.33,0.376
359.05,16.79,238.53,358.35,317.24,89.33,0.377
359.05,16.8,238.54,358.35,317.24,89.33,0.378
359.05,16.82,238.56,358.35,317.23,89.33,0.379
359.05,16.83,238.58,358.35,317.22,89.33,0.38
359.05,16.84,238.59,358.35,317.22,89.33,0.381
359.05,16.85,238.61,358.35,317.21,89.33,0.382
359.05,16.86,238.63,358.35,317.2,89.33,0.383
359.05,16.87,238.65,358.35,317.2,89.33,0.384
359.05,16.88,238.66,358.35,317.19,89.33,0.385
359.05,16.89,238.68,358.35,317.19,89.33,0.386
359.05,16.9,238.7,358.35,317.18,89.33,0.387
359.06,16.91,238.71,358.35,317.17,89.33,0.388
359.06,16.93,238.73,358.35,317.17,89.34,0.389
359.06,16.94,238.75,358.35,317.16,89.34,0.39
359.06,16.95,238.76,358.35,317.16,89.34,0.391
359.06,16.96,238.78,358.35,317.15,89.34,0.392
359.06,16.97,238.8,358.35,317.14,89.34,0.393
359.06,16.98,238.82,358.35,317.14,89.34,0.394
359.06,16.99,238.83,358.35,317.13,89.34,0.395
359.06,17,238.85,358.35,317.13,89.34,0.396
359.06,17.01,238.87,358.35,317.12,89.34,0.397
359.06,17.02,238.88,358.35,317.11,89.34,0.398
359.06,17.04,238.9,358.35,317.11,89.34,0.399
359.06,17.05,238.92,358.35,317.1,89.34,0.4
359.06,17.06,238.94,358.35,317.1,89.34,0.401
359.06,17.07,238.95,358.35,317.09,89.34,0.402
359.06,17.08,238.97,358.35,317.08,89.34,0.403
359.06,17.09,238.99,358.35,317.08,89.34,0.404
359.06,17.1,239,358.35,317.07,89.34,0.405
359.06,17.11,239.02,358.35,317.06,89.34,0.406
359.06,17.12,239.04,358.36,317.06,89.34,0.407
359.07,17.13,239.06,358.36,317.05,89.34,0.408
359.07,17.14,239.07,358.36,317.05,89.34,0.409
359.07,17.16,239.09,358.36,317.04,89.34,0.41
359.07,17.17,239.11,358.36,317.03,89.34,0.411
359.07,17.18,239.12,358.36,317.03,89.34,0.412
359.07,17.19,239.14,358.36,317.02,89.34,0.413
359.07,17.2,239.16,358.36,317.02,89.34,0.414
359.07,17.21,239.18,358.36,317.01,89.34,0.415
359.07,17.22,239.19,358.36,317,89.34,0.416
359.07,17.23,239.21,358.36,317,89.34,0.417
359.07,17.24,239.23,358.36,316.99,89.34,0.418
359.07,17.25,239.24,358.36,316.98,89.34,0.419
359.07,17.26,239.26,358.36,316.98,89.34,0.42
359.07,17.28,239.28,358.36,316.97,89.34,0.421
359.07,17.29,239.3,358.36,316.97,89.34,0.422
359.07,17.3,239.31,358.36,316.96,89.34,0.423
359.07,17.31,239.33,358.36,316.95,89.34,0.424
359.07,17.32,239.35,358.36,316.95,89.34,0.425
359.07,17.33,239.36,358.36,316.94,89.34,0.426
359.07,17.34,239.38,358.36,316.94,89.34,0.427
359.08,17.35,239.4,358.36,316.93,89.34,0.428
359.08,17.36,239.42,358.36,316.92,89.34,0.429
359.08,17.37,239.43,358.36,316.92,89.34,0.43
359.08,17.39,239.45,358.36,316.91,89.34,0.431
359.08,17.4,239.47,358.36,316.9,89.34,0.432
359.08,17.41,239.48,358.36,316.9,89.34,0.433
359.08,17.42,239.5,358.36,316.89,89.34,0.434
359.08,17.43,239.52,358.36,316.89,89.35,0.435
359.08,17.44,239.54,358.36,316.88,89.35,0.436
359.08,17.45,239.55,358.36,316.87,89.35,0.437
359.08,17.46,239.57,358.36,316.87,89.35,0.438
359.08,17.47,239.59,358.36,316.86,89.35,0.439
359.08,17.48,239.6,358.36,316.85,89.35,0.44
359.08,17.49,239.62,358.36,316.85,89.35,0.441
359.08,17.51,239.64,358.36,316.84,89.35,0.442
359.08,17.52,239.66,358.36,316.84,89.35,0.443
359.08,17.53,239.67,358.36,316.83,89.35,0.444
359.08,17.54,239.69,358.36,316.82,89.35,0.445
359.08,17.55,239.71,358.36,316.82,89.35,0.446
359.08,17.56,239.73,358.36,316.81,89.35,0.447
359.08,17.57,239.74,358.36,316.8,89.35,0.448
359.09,17.58,239.76,358.36,316.8,89.35,0.449
359.09,17.59,239.78,358.36,316.79,89.35,0.45
359.09,17.6,239.79,358.36,316.79,89.35,0.451
359.09,17.61,239.81,358.36,316.78,89.35,0.452
359.09,17.63,239.83,358.36,316.77,89.35,0.453
359.09,17.64,239.85,358.36,316.77,89.35,0.454
359.09,17.65,239.86,358.36,316.76,89.35,0.455
359.09,17.66,239.88,358.36,316.75,89.35,0.456
359.09,17.67,239.9,358.36,316.75,89.35,0.457
359.09,17.68,239.91,358.36,316.74,89.35,0.458
359.09,17.69,239.93,358.36,316.74,89.35,0.459
359.09,17.7,239.95,358.36,316.73,89.35,0.46
359.09,17.71,239.97,358.36,316.72,89.35,0.461
359.09,17.72,239.98,358.36,316.72,89.35,0.462
359.09,17.73,240,358.36,316.71,89.35,0.463
359.09,17.75,240.02,358.36,316.7,89.35,0.464
359.09,17.76,240.04,358.37,316.7,89.35,0.465
359.09,17.77,240.05,358.37,316.69,89.35,0.466
359.09,17.78,240.07,358.37,316.69,89.35,0.467
359.09,17.79,240.09,358.37,316.68,89.35,0.468
359.1,17.8,240.1,358.37,316.67,89.35,0.469
359.1,17.81,240.12,358.37,316.67,89.35,0.47
359.1,17.82,240.14,358.37,316.66,89.35,0.471
359.1,17.83,240.16,358.37,316.65,89.35,0.472
359.1,17.84,240.17,358.37,316.65,89.35,0.473
359.1,17.85,240.19,358.37,316.64,89.35,0.474
359.1,17.87,240.21,358.37,316.64,89.35,0.475
359.1,17.88,240.22,358.37,316.63,89.35,0.476
359.1,17.89,240.24,358.37,316.62,89.35,0.477
359.1,17.9,240.26,358.37,316.62,89.35,0.478
359.1,17.91,240.28,358.37,316.61,89.35,0.479
359.1,17.92,240.29,358.37,316.6,89.35,0.48
359.1,17.93,240.31,358.37,316.6,89.35,0.481
359.1,17.94,240.33,358.37,316.59,89.35,0.482
359.1,17.95,240.35,358.37,316.58,89.36,0.483
359.1,17.96,240.36,358.37,316.58,89.36,0.484
359.1,17.97,240.38,358.37,316.57,89.36,0.485
359.1,17.99,240.4,358.37,316.57,89.36,0.486
359.1,18,240.41,358.37,316.56,89.36,0.487
359.1,18.01,240.43,358.37,316.55,89.36,0.488
359.1,18.02,240.45,358.37,316.55,89.36,0.489
359.11,18.03,240.47,358.37,316.54,89.36,0.49
359.11,18.04,240.48,358.37,316.53,89.36,0.491
359.11,18.05,240.5,358.37,316.53,89.36,0.492
359.11,18.06,240.52,358.37,316.52,89.36,0.493
359.11,18.07,240.54,358.37,316.51,89.36,0.494
359.11,18.08,240.55,358.37,316.51,89.36,0.495
359.11,18.09,240.57,358.37,316.5,89.36,0.496
359.11,18.11,240.59,358.37,316.5,89.36,0.497
359.11,18.12,240.61,358.37,316.49,89.36,0.498
359.11,18.13,240.62,358.37,316.48,89.36,0.499
359.11,18.14,240.64,358.37,316.48,89.36,0.5
359.11,18.15,240.66,358.37,316.47,89.36,0.501
